Sample ID,Sample resolution [m],state
769116405118_0.15,0.15,1
769116405118_0.1,0.1,0
769116405118_0.05,0.05,0
769376243754_0.25,0.25,1
769376243754_0.2,0.2,1
769376243754_0.15,0.15,1
769376243754_0.1,0.1,0
769376243754_0.05,0.05,0
769439108125_0.25,0.25,1
769439108125_0.2,0.2,1
769439108125_0.15,0.15,1
769439108125_0.1,0.1,0
769439108125_0.05,0.05,0
769515719216_0.25,0.25,1
769515719216_0.2,0.2,1
769515719216_0.15,0.15,1
769515719216_0.1,0.1,0
769515719216_0.05,0.05,0
769808190662_0.25,0.25,1
769808190662_0.2,0.2,1
769808190662_0.15,0.15,1
769808190662_0.1,0.1,0
769808190662_0.05,0.05,0
769862917011_0.25,0.25,1
769862917011_0.2,0.2,1
769862917011_0.15,0.15,1
769862917011_0.1,0.1,1
769862917011_0.05,0.05,0
769916351973_0.25,0.25,1
769916351973_0.2,0.2,1
769916351973_0.15,0.15,1
769916351973_0.1,0.1,0
769916351973_0.05,0.05,0
770016781906_0.25,0.25,1
770016781906_0.2,0.2,1
770016781906_0.15,0.15,1
770016781906_0.1,0.1,0
770016781906_0.05,0.05,0
770058715844_0.25,0.25,1
770058715844_0.2,0.2,1
770058715844_0.15,0.15,1
770058715844_0.1,0.1,0
770058715844_0.05,0.05,0
770094160281_0.25,0.25,1
770094160281_0.2,0.2,1
770094160281_0.15,0.15,1
770094160281_0.1,0.1,0
770094160281_0.05,0.05,0
770129694232_0.25,0.25,1
770129694232_0.2,0.2,1
770129694232_0.15,0.15,1
770129694232_0.1,0.1,0
770129694232_0.05,0.05,0
770161323205_0.25,0.25,1
770161323205_0.2,0.2,1
770161323205_0.15,0.15,1
770161323205_0.1,0.1,0
770161323205_0.05,0.05,0
770426441314_0.25,0.25,1
770426441314_0.2,0.2,1
770426441314_0.15,0.15,1
770426441314_0.1,0.1,0
770426441314_0.05,0.05,0
770443084578_0.25,0.25,1
770443084578_0.2,0.2,1
770443084578_0.15,0.15,1
770443084578_0.1,0.1,1
770443084578_0.05,0.05,0
771016259337_0.25,0.25,1
771016259337_0.2,0.2,1
771016259337_0.15,0.15,1
771016259337_0.1,0.1,0
771016259337_0.05,0.05,0
771031164075_0.25,0.25,1
771031164075_0.2,0.2,1
771031164075_0.15,0.15,1
771031164075_0.1,0.1,0
771031164075_0.05,0.05,0
771101487693_0.25,0.25,1
771101487693_0.2,0.2,1
771101487693_0.15,0.15,1
771101487693_0.1,0.1,0
771101487693_0.05,0.05,0
771102554998_0.25,0.25,1
771102554998_0.2,0.2,1
771102554998_0.15,0.15,1
771102554998_0.1,0.1,1
771102554998_0.05,0.05,0
771170734972_0.25,0.25,1
771170734972_0.2,0.2,1
771170734972_0.15,0.15,1
771170734972_0.1,0.1,1
771170734972_0.05,0.05,0
771430810558_0.25,0.25,1
771430810558_0.2,0.2,1
771430810558_0.15,0.15,1
771430810558_0.1,0.1,0
771430810558_0.05,0.05,0
771536103964_0.25,0.25,1
771536103964_0.2,0.2,1
771536103964_0.15,0.15,1
771536103964_0.1,0.1,0
771536103964_0.05,0.05,0
771722594173_0.25,0.25,1
771722594173_0.2,0.2,1
771722594173_0.15,0.15,1
771722594173_0.1,0.1,0
771722594173_0.05,0.05,0
771738557161_0.25,0.25,1
771738557161_0.2,0.2,1
771738557161_0.15,0.15,1
771738557161_0.1,0.1,1
771738557161_0.05,0.05,0
771749014423_0.25,0.25,1
771749014423_0.2,0.2,1
771749014423_0.15,0.15,1
771749014423_0.1,0.1,0
771749014423_0.05,0.05,0
771768335444_0.25,0.25,1
771768335444_0.2,0.2,1
771768335444_0.15,0.15,1
771768335444_0.1,0.1,0
771768335444_0.05,0.05,0
772485118077_0.25,0.25,1
772485118077_0.2,0.2,1
772485118077_0.15,0.15,1
772485118077_0.1,0.1,0
772485118077_0.05,0.05,0
772501751694_0.25,0.25,1
772501751694_0.2,0.2,1
772501751694_0.15,0.15,1
772501751694_0.1,0.1,0
772501751694_0.05,0.05,0
772508489808_0.25,0.25,1
772508489808_0.2,0.2,1
772508489808_0.15,0.15,1
772508489808_0.1,0.1,0
772508489808_0.05,0.05,0
772790663815_0.25,0.25,1
772790663815_0.2,0.2,1
772790663815_0.15,0.15,1
772790663815_0.1,0.1,0
772790663815_0.05,0.05,0
772861670920_0.25,0.25,1
772861670920_0.2,0.2,1
772861670920_0.15,0.15,1
772861670920_0.1,0.1,0
772861670920_0.05,0.05,0
773178834513_0.25,0.25,1
773178834513_0.2,0.2,1
773178834513_0.15,0.15,1
773178834513_0.1,0.1,0
773178834513_0.05,0.05,0
773204123687_0.25,0.25,1
773204123687_0.2,0.2,1
773204123687_0.15,0.15,1
773204123687_0.1,0.1,0
773204123687_0.05,0.05,0
773465076947_0.25,0.25,1
773465076947_0.2,0.2,1
773465076947_0.15,0.15,1
773465076947_0.1,0.1,0
773465076947_0.05,0.05,0
773486435880_0.25,0.25,1
773486435880_0.2,0.2,1
773486435880_0.15,0.15,1
773486435880_0.1,0.1,0
773486435880_0.05,0.05,0
773812079951_0.25,0.25,1
773812079951_0.2,0.2,1
773812079951_0.15,0.15,1
773812079951_0.1,0.1,0
773812079951_0.05,0.05,0
774131317504_0.25,0.25,1
774131317504_0.2,0.2,1
774131317504_0.15,0.15,1
774131317504_0.1,0.1,1
774131317504_0.05,0.05,0
774160508140_0.25,0.25,1
774160508140_0.2,0.2,1
774160508140_0.15,0.15,1
774160508140_0.1,0.1,1
774160508140_0.05,0.05,0
774492227513_0.25,0.25,1
774492227513_0.2,0.2,1
774492227513_0.15,0.15,1
774492227513_0.1,0.1,1
774492227513_0.05,0.05,0
774688947339_0.25,0.25,1
774688947339_0.2,0.2,1
774688947339_0.15,0.15,1
774688947339_0.1,0.1,0
774688947339_0.05,0.05,0
774820611644_0.25,0.25,1
774820611644_0.2,0.2,1
774820611644_0.15,0.15,1
774820611644_0.1,0.1,0
774820611644_0.05,0.05,0
774910027625_0.25,0.25,1
774910027625_0.2,0.2,1
774910027625_0.15,0.15,1
774910027625_0.1,0.1,0
774910027625_0.05,0.05,0
775249405299_0.25,0.25,1
775249405299_0.2,0.2,1
775249405299_0.15,0.15,1
775249405299_0.1,0.1,0
775249405299_0.05,0.05,0
775426029473_0.25,0.25,1
775426029473_0.2,0.2,1
775426029473_0.15,0.15,1
775426029473_0.1,0.1,0
775426029473_0.05,0.05,0
775461074630_0.25,0.25,1
775461074630_0.2,0.2,1
775461074630_0.15,0.15,1
775461074630_0.1,0.1,0
775461074630_0.05,0.05,0
775583982922_0.25,0.25,1
775583982922_0.2,0.2,1
775583982922_0.15,0.15,1
775583982922_0.1,0.1,0
775583982922_0.05,0.05,0
775726256776_0.25,0.25,1
775726256776_0.2,0.2,1
775726256776_0.15,0.15,1
775726256776_0.1,0.1,1
775726256776_0.05,0.05,0
775726874231_0.25,0.25,1
775726874231_0.2,0.2,1
775726874231_0.15,0.15,1
775726874231_0.1,0.1,0
775726874231_0.05,0.05,0
775833363557_0.25,0.25,1
775833363557_0.2,0.2,1
775833363557_0.15,0.15,1
775833363557_0.1,0.1,0
775833363557_0.05,0.05,0
775835171135_0.25,0.25,1
775835171135_0.2,0.2,1
775835171135_0.15,0.15,1
775835171135_0.1,0.1,0
775835171135_0.05,0.05,0
775894619170_0.25,0.25,1
775894619170_0.2,0.2,1
775894619170_0.15,0.15,1
775894619170_0.1,0.1,0
775894619170_0.05,0.05,0
775929568655_0.25,0.25,1
775929568655_0.2,0.2,1
775929568655_0.15,0.15,1
775929568655_0.1,0.1,0
775929568655_0.05,0.05,0
775988858267_0.25,0.25,1
775988858267_0.2,0.2,1
775988858267_0.15,0.15,1
775988858267_0.1,0.1,0
775988858267_0.05,0.05,0
776081618394_0.25,0.25,1
776081618394_0.2,0.2,1
776081618394_0.15,0.15,1
776081618394_0.1,0.1,0
776081618394_0.05,0.05,0
776283820225_0.25,0.25,1
776283820225_0.2,0.2,1
776283820225_0.15,0.15,1
776283820225_0.1,0.1,1
776283820225_0.05,0.05,0
776304015536_0.25,0.25,1
776304015536_0.2,0.2,1
776304015536_0.15,0.15,1
776304015536_0.1,0.1,1
776304015536_0.05,0.05,0
776396143509_0.25,0.25,1
776396143509_0.2,0.2,1
776396143509_0.15,0.15,1
776396143509_0.1,0.1,0
776396143509_0.05,0.05,0
776663671736_0.25,0.25,1
776663671736_0.2,0.2,1
776663671736_0.15,0.15,1
776663671736_0.1,0.1,1
776663671736_0.05,0.05,0
776737560036_0.25,0.25,1
776737560036_0.2,0.2,1
776737560036_0.15,0.15,1
776737560036_0.1,0.1,0
776737560036_0.05,0.05,0
776883933111_0.25,0.25,1
776883933111_0.2,0.2,1
776883933111_0.15,0.15,1
776883933111_0.1,0.1,0
776883933111_0.05,0.05,0
776988231925_0.25,0.25,1
776988231925_0.2,0.2,1
776988231925_0.15,0.15,1
776988231925_0.1,0.1,1
776988231925_0.05,0.05,0
777040453909_0.25,0.25,1
777040453909_0.2,0.2,1
777040453909_0.15,0.15,1
777040453909_0.1,0.1,0
777040453909_0.05,0.05,0
777474408622_0.25,0.25,1
777474408622_0.2,0.2,1
777474408622_0.15,0.15,1
777474408622_0.1,0.1,1
777474408622_0.05,0.05,0
777850024637_0.25,0.25,1
777850024637_0.2,0.2,1
777850024637_0.15,0.15,1
777850024637_0.1,0.1,0
777850024637_0.05,0.05,0
777981982616_0.25,0.25,1
777981982616_0.2,0.2,1
777981982616_0.15,0.15,1
777981982616_0.1,0.1,0
777981982616_0.05,0.05,0
778425243514_0.25,0.25,1
778425243514_0.2,0.2,1
778425243514_0.15,0.15,1
778425243514_0.1,0.1,0
778425243514_0.05,0.05,0
778793467654_0.25,0.25,1
778793467654_0.2,0.2,1
778793467654_0.15,0.15,1
778793467654_0.1,0.1,0
778793467654_0.05,0.05,0
779179362991_0.25,0.25,1
779179362991_0.2,0.2,1
779179362991_0.15,0.15,1
779179362991_0.1,0.1,1
779179362991_0.05,0.05,0
780050887137_0.25,0.25,1
780050887137_0.2,0.2,1
780050887137_0.15,0.15,1
780050887137_0.1,0.1,1
780050887137_0.05,0.05,0
780263951793_0.25,0.25,1
780263951793_0.2,0.2,1
780263951793_0.15,0.15,1
780263951793_0.1,0.1,0
780263951793_0.05,0.05,0
780678080631_0.25,0.25,1
780678080631_0.2,0.2,1
780678080631_0.15,0.15,1
780678080631_0.1,0.1,0
780678080631_0.05,0.05,0
780887604171_0.25,0.25,1
780887604171_0.2,0.2,1
780887604171_0.15,0.15,1
780887604171_0.1,0.1,0
780887604171_0.05,0.05,0
781154647951_0.25,0.25,1
781154647951_0.2,0.2,1
781154647951_0.15,0.15,1
781154647951_0.1,0.1,0
781154647951_0.05,0.05,0
781793848388_0.25,0.25,1
781793848388_0.2,0.2,1
781793848388_0.15,0.15,1
781793848388_0.1,0.1,0
781793848388_0.05,0.05,0
781815589547_0.25,0.25,1
781815589547_0.2,0.2,1
781815589547_0.15,0.15,1
781815589547_0.1,0.1,0
781815589547_0.05,0.05,0
781893062877_0.25,0.25,1
781893062877_0.2,0.2,1
781893062877_0.15,0.15,1
781893062877_0.1,0.1,0
781893062877_0.05,0.05,0
781900068664_0.25,0.25,1
781900068664_0.2,0.2,1
781900068664_0.15,0.15,1
781900068664_0.1,0.1,0
781900068664_0.05,0.05,0
782030834270_0.25,0.25,1
782030834270_0.2,0.2,1
782030834270_0.15,0.15,1
782030834270_0.1,0.1,0
782030834270_0.05,0.05,0
782154034608_0.25,0.25,1
782154034608_0.2,0.2,1
782154034608_0.15,0.15,1
782154034608_0.1,0.1,1
782154034608_0.05,0.05,0
782363678399_0.25,0.25,1
782363678399_0.2,0.2,1
782363678399_0.15,0.15,1
782363678399_0.1,0.1,1
782363678399_0.05,0.05,0
782523688421_0.25,0.25,1
782523688421_0.2,0.2,1
782523688421_0.15,0.15,1
782523688421_0.1,0.1,0
782523688421_0.05,0.05,0
782601358294_0.25,0.25,1
782601358294_0.2,0.2,1
782601358294_0.15,0.15,1
782601358294_0.1,0.1,0
782601358294_0.05,0.05,0
782707758706_0.25,0.25,1
782707758706_0.2,0.2,1
782707758706_0.15,0.15,1
782707758706_0.1,0.1,0
782707758706_0.05,0.05,0
782941782235_0.25,0.25,1
782941782235_0.2,0.2,1
782941782235_0.15,0.15,1
782941782235_0.1,0.1,0
782941782235_0.05,0.05,0
782965058573_0.25,0.25,1
782965058573_0.2,0.2,1
782965058573_0.15,0.15,1
782965058573_0.1,0.1,0
782965058573_0.05,0.05,0
783169077641_0.25,0.25,1
783169077641_0.2,0.2,1
783169077641_0.15,0.15,1
783169077641_0.1,0.1,0
783169077641_0.05,0.05,0
783234330974_0.25,0.25,1
783234330974_0.2,0.2,1
783234330974_0.15,0.15,1
783234330974_0.1,0.1,1
783234330974_0.05,0.05,0
783263970690_0.25,0.25,1
783263970690_0.2,0.2,1
783263970690_0.15,0.15,1
783263970690_0.1,0.1,0
783263970690_0.05,0.05,0
783514663328_0.25,0.25,1
783514663328_0.2,0.2,1
783514663328_0.15,0.15,1
783514663328_0.1,0.1,0
783514663328_0.05,0.05,0
783736309140_0.25,0.25,1
783736309140_0.2,0.2,1
783736309140_0.15,0.15,1
783736309140_0.1,0.1,0
783736309140_0.05,0.05,0
783918935780_0.25,0.25,1
783918935780_0.2,0.2,1
783918935780_0.15,0.15,1
783918935780_0.1,0.1,0
783918935780_0.05,0.05,0
783987956910_0.25,0.25,1
783987956910_0.2,0.2,1
783987956910_0.15,0.15,1
783987956910_0.1,0.1,0
783987956910_0.05,0.05,0
784108136831_0.25,0.25,1
784108136831_0.2,0.2,1
784108136831_0.15,0.15,1
784108136831_0.1,0.1,0
784108136831_0.05,0.05,0
784515989142_0.25,0.25,1
784515989142_0.2,0.2,1
784515989142_0.15,0.15,1
784515989142_0.1,0.1,1
784515989142_0.05,0.05,0
784516592476_0.25,0.25,1
784516592476_0.2,0.2,1
784516592476_0.15,0.15,1
784516592476_0.1,0.1,0
784516592476_0.05,0.05,0
784534474726_0.25,0.25,1
784534474726_0.2,0.2,1
784534474726_0.15,0.15,1
784534474726_0.1,0.1,0
784534474726_0.05,0.05,0
784942771196_0.25,0.25,1
784942771196_0.2,0.2,1
784942771196_0.15,0.15,1
784942771196_0.1,0.1,0
784942771196_0.05,0.05,0
785043634453_0.25,0.25,1
785043634453_0.2,0.2,1
785043634453_0.15,0.15,1
785043634453_0.1,0.1,0
785043634453_0.05,0.05,0
785103827462_0.25,0.25,1
785103827462_0.2,0.2,1
785103827462_0.15,0.15,1
785103827462_0.1,0.1,0
785103827462_0.05,0.05,0
785487835547_0.25,0.25,1
785487835547_0.2,0.2,1
785487835547_0.15,0.15,1
785487835547_0.1,0.1,0
785487835547_0.05,0.05,0
785765889324_0.25,0.25,1
785765889324_0.2,0.2,1
785765889324_0.15,0.15,1
785765889324_0.1,0.1,0
785765889324_0.05,0.05,0
785767047257_0.25,0.25,1
785767047257_0.2,0.2,1
785767047257_0.15,0.15,1
785767047257_0.1,0.1,0
785767047257_0.05,0.05,0
785783562756_0.25,0.25,1
785783562756_0.2,0.2,1
785783562756_0.15,0.15,1
785783562756_0.1,0.1,0
785783562756_0.05,0.05,0
785929090281_0.25,0.25,1
785929090281_0.2,0.2,1
785929090281_0.15,0.15,1
785929090281_0.1,0.1,1
785929090281_0.05,0.05,0
786174329530_0.25,0.25,1
786174329530_0.2,0.2,1
786174329530_0.15,0.15,1
786174329530_0.1,0.1,1
786174329530_0.05,0.05,0
786249610948_0.25,0.25,1
786249610948_0.2,0.2,1
786249610948_0.15,0.15,1
786249610948_0.1,0.1,0
786249610948_0.05,0.05,0
786296399549_0.25,0.25,1
786296399549_0.2,0.2,1
786296399549_0.15,0.15,1
786296399549_0.1,0.1,0
786296399549_0.05,0.05,0
786412656905_0.25,0.25,1
786412656905_0.2,0.2,1
786412656905_0.15,0.15,1
786412656905_0.1,0.1,0
786412656905_0.05,0.05,0
786444542009_0.25,0.25,1
786444542009_0.2,0.2,1
786444542009_0.15,0.15,1
786444542009_0.1,0.1,0
786444542009_0.05,0.05,0
786477265949_0.25,0.25,1
786477265949_0.2,0.2,1
786477265949_0.15,0.15,1
786477265949_0.1,0.1,0
786477265949_0.05,0.05,0
786597105827_0.25,0.25,1
786597105827_0.2,0.2,1
786597105827_0.15,0.15,1
786597105827_0.1,0.1,1
786597105827_0.05,0.05,0
787442893012_0.25,0.25,1
787442893012_0.2,0.2,1
787442893012_0.15,0.15,1
787442893012_0.1,0.1,0
787442893012_0.05,0.05,0
787510581479_0.25,0.25,1
787510581479_0.2,0.2,1
787510581479_0.15,0.15,1
787510581479_0.1,0.1,1
787510581479_0.05,0.05,0
787646692947_0.25,0.25,1
787646692947_0.2,0.2,1
787646692947_0.15,0.15,1
787646692947_0.1,0.1,0
787646692947_0.05,0.05,0
787652077366_0.25,0.25,1
787652077366_0.2,0.2,1
787652077366_0.15,0.15,1
787652077366_0.1,0.1,0
787652077366_0.05,0.05,0
787779826853_0.25,0.25,1
787779826853_0.2,0.2,1
787779826853_0.15,0.15,1
787779826853_0.1,0.1,0
787779826853_0.05,0.05,0
788561674774_0.25,0.25,1
788561674774_0.2,0.2,1
788561674774_0.15,0.15,1
788561674774_0.1,0.1,0
788561674774_0.05,0.05,0
788579314095_0.25,0.25,1
788579314095_0.2,0.2,1
788579314095_0.15,0.15,1
788579314095_0.1,0.1,0
788579314095_0.05,0.05,0
788861615640_0.25,0.25,1
788861615640_0.2,0.2,1
788861615640_0.15,0.15,1
788861615640_0.1,0.1,0
788861615640_0.05,0.05,0
788930106610_0.25,0.25,1
788930106610_0.2,0.2,1
788930106610_0.15,0.15,1
788930106610_0.1,0.1,1
788930106610_0.05,0.05,0
789499014538_0.25,0.25,1
789499014538_0.2,0.2,1
789499014538_0.15,0.15,1
789499014538_0.1,0.1,0
789499014538_0.05,0.05,0
789519362612_0.25,0.25,1
789519362612_0.2,0.2,1
789519362612_0.15,0.15,1
789519362612_0.1,0.1,0
789519362612_0.05,0.05,0
789928618705_0.25,0.25,1
789928618705_0.2,0.2,1
789928618705_0.15,0.15,1
789928618705_0.1,0.1,0
789928618705_0.05,0.05,0
789932084389_0.25,0.25,1
789932084389_0.2,0.2,1
789932084389_0.15,0.15,1
789932084389_0.1,0.1,0
789932084389_0.05,0.05,0
789989076306_0.25,0.25,1
789989076306_0.2,0.2,1
789989076306_0.15,0.15,1
789989076306_0.1,0.1,0
789989076306_0.05,0.05,0
790105683446_0.25,0.25,1
790105683446_0.2,0.2,1
790105683446_0.15,0.15,1
790105683446_0.1,0.1,0
790105683446_0.05,0.05,0
790517922940_0.25,0.25,1
790517922940_0.2,0.2,1
790517922940_0.15,0.15,1
790517922940_0.1,0.1,0
790517922940_0.05,0.05,0
790567005406_0.25,0.25,1
790567005406_0.2,0.2,1
790567005406_0.15,0.15,1
790567005406_0.1,0.1,0
790567005406_0.05,0.05,0
790614344221_0.25,0.25,1
790614344221_0.2,0.2,1
790614344221_0.15,0.15,1
790614344221_0.1,0.1,0
790614344221_0.05,0.05,0
791342150907_0.25,0.25,1
791342150907_0.2,0.2,1
791342150907_0.15,0.15,1
791342150907_0.1,0.1,0
791342150907_0.05,0.05,0
791351463863_0.25,0.25,1
791351463863_0.2,0.2,1
791351463863_0.15,0.15,1
791351463863_0.1,0.1,0
791351463863_0.05,0.05,0
791415071637_0.25,0.25,1
791415071637_0.2,0.2,1
791415071637_0.15,0.15,1
791415071637_0.1,0.1,0
791415071637_0.05,0.05,0
791416814457_0.25,0.25,1
791416814457_0.2,0.2,1
791416814457_0.15,0.15,1
791416814457_0.1,0.1,0
791416814457_0.05,0.05,0
791534396033_0.25,0.25,1
791534396033_0.2,0.2,1
791534396033_0.15,0.15,1
791534396033_0.1,0.1,0
791534396033_0.05,0.05,0
791701845216_0.25,0.25,1
791701845216_0.2,0.2,1
791701845216_0.15,0.15,1
791701845216_0.1,0.1,0
791701845216_0.05,0.05,0
791912199932_0.25,0.25,1
791912199932_0.2,0.2,1
791912199932_0.15,0.15,1
791912199932_0.1,0.1,0
791912199932_0.05,0.05,0
791955379716_0.25,0.25,1
791955379716_0.2,0.2,1
791955379716_0.15,0.15,1
791955379716_0.1,0.1,1
791955379716_0.05,0.05,0
792040682472_0.25,0.25,1
792040682472_0.2,0.2,1
792040682472_0.15,0.15,1
792040682472_0.1,0.1,0
792040682472_0.05,0.05,0
792330121914_0.25,0.25,1
792330121914_0.2,0.2,1
792330121914_0.15,0.15,1
792330121914_0.1,0.1,1
792330121914_0.05,0.05,0
792381273875_0.25,0.25,1
792381273875_0.2,0.2,1
792381273875_0.15,0.15,1
792381273875_0.1,0.1,0
792381273875_0.05,0.05,0
792645422262_0.25,0.25,1
792645422262_0.2,0.2,1
792645422262_0.15,0.15,1
792645422262_0.1,0.1,1
792645422262_0.05,0.05,0
793094610100_0.25,0.25,1
793094610100_0.2,0.2,1
793094610100_0.15,0.15,1
793094610100_0.1,0.1,0
793094610100_0.05,0.05,0
793153328839_0.25,0.25,1
793153328839_0.2,0.2,1
793153328839_0.15,0.15,1
793153328839_0.1,0.1,0
793153328839_0.05,0.05,0
793224024096_0.25,0.25,1
793224024096_0.2,0.2,1
793224024096_0.15,0.15,1
793224024096_0.1,0.1,0
793224024096_0.05,0.05,0
793293334690_0.25,0.25,1
793293334690_0.2,0.2,1
793293334690_0.15,0.15,1
793293334690_0.1,0.1,1
793293334690_0.05,0.05,0
793719877228_0.25,0.25,1
793719877228_0.2,0.2,1
793719877228_0.15,0.15,1
793719877228_0.1,0.1,0
793719877228_0.05,0.05,0
793924331317_0.25,0.25,1
793924331317_0.2,0.2,1
793924331317_0.15,0.15,1
793924331317_0.1,0.1,0
793924331317_0.05,0.05,0
794518705424_0.25,0.25,1
794518705424_0.2,0.2,1
794518705424_0.15,0.15,1
794518705424_0.1,0.1,1
794518705424_0.05,0.05,0
794631710120_0.25,0.25,1
794631710120_0.2,0.2,1
794631710120_0.15,0.15,1
794631710120_0.1,0.1,1
794631710120_0.05,0.05,0
794682509368_0.25,0.25,1
794682509368_0.2,0.2,1
794682509368_0.15,0.15,1
794682509368_0.1,0.1,0
794682509368_0.05,0.05,0
794757113675_0.25,0.25,1
794757113675_0.2,0.2,1
794757113675_0.15,0.15,1
794757113675_0.1,0.1,1
794757113675_0.05,0.05,0
794984523217_0.25,0.25,1
794984523217_0.2,0.2,1
794984523217_0.15,0.15,1
794984523217_0.1,0.1,0
794984523217_0.05,0.05,0
794987460196_0.25,0.25,1
794987460196_0.2,0.2,1
794987460196_0.15,0.15,1
794987460196_0.1,0.1,0
794987460196_0.05,0.05,0
795120624127_0.25,0.25,1
795120624127_0.2,0.2,1
795120624127_0.15,0.15,1
795120624127_0.1,0.1,0
795120624127_0.05,0.05,0
795571842926_0.25,0.25,1
795571842926_0.2,0.2,1
795571842926_0.15,0.15,1
795571842926_0.1,0.1,0
795571842926_0.05,0.05,0
796596153212_0.25,0.25,1
796596153212_0.2,0.2,1
796596153212_0.15,0.15,1
796596153212_0.1,0.1,0
796596153212_0.05,0.05,0
796809315432_0.25,0.25,1
796809315432_0.2,0.2,1
796809315432_0.15,0.15,1
796809315432_0.1,0.1,0
796809315432_0.05,0.05,0
797300764934_0.25,0.25,1
797300764934_0.2,0.2,1
797300764934_0.15,0.15,1
797300764934_0.1,0.1,0
797300764934_0.05,0.05,0
797471944412_0.25,0.25,1
797471944412_0.2,0.2,1
797471944412_0.15,0.15,1
797471944412_0.1,0.1,0
797471944412_0.05,0.05,0
797801563450_0.25,0.25,1
797801563450_0.2,0.2,1
797801563450_0.15,0.15,1
797801563450_0.1,0.1,1
797801563450_0.05,0.05,0
798166500711_0.25,0.25,1
798166500711_0.2,0.2,1
798166500711_0.15,0.15,1
798166500711_0.1,0.1,1
798166500711_0.05,0.05,0
798306439547_0.25,0.25,1
798306439547_0.2,0.2,1
798306439547_0.15,0.15,1
798306439547_0.1,0.1,0
798306439547_0.05,0.05,0
798370049509_0.25,0.25,1
798370049509_0.2,0.2,1
798370049509_0.15,0.15,1
798370049509_0.1,0.1,0
798370049509_0.05,0.05,0
798574138113_0.25,0.25,1
798574138113_0.2,0.2,1
798574138113_0.15,0.15,1
798574138113_0.1,0.1,0
798574138113_0.05,0.05,0
798694918222_0.25,0.25,1
798694918222_0.2,0.2,1
798694918222_0.15,0.15,1
798694918222_0.1,0.1,0
798694918222_0.05,0.05,0
798934234869_0.25,0.25,1
798934234869_0.2,0.2,1
798934234869_0.15,0.15,1
798934234869_0.1,0.1,0
798934234869_0.05,0.05,0
799233126313_0.25,0.25,1
799233126313_0.2,0.2,1
799233126313_0.15,0.15,1
799233126313_0.1,0.1,0
799233126313_0.05,0.05,0
799525870464_0.25,0.25,1
799525870464_0.2,0.2,1
799525870464_0.15,0.15,1
799525870464_0.1,0.1,0
799525870464_0.05,0.05,0
799604053982_0.25,0.25,1
799604053982_0.2,0.2,1
799604053982_0.15,0.15,1
799604053982_0.1,0.1,0
799604053982_0.05,0.05,0
799673195515_0.25,0.25,1
799673195515_0.2,0.2,1
799673195515_0.15,0.15,1
799673195515_0.1,0.1,0
799673195515_0.05,0.05,0
799885545840_0.25,0.25,1
799885545840_0.2,0.2,1
799885545840_0.15,0.15,1
799885545840_0.1,0.1,0
799885545840_0.05,0.05,0
800000503331_0.25,0.25,1
800000503331_0.2,0.2,1
800000503331_0.15,0.15,1
800000503331_0.1,0.1,0
800000503331_0.05,0.05,0
800176974565_0.25,0.25,1
800176974565_0.2,0.2,1
800176974565_0.15,0.15,1
800176974565_0.1,0.1,1
800176974565_0.05,0.05,0
801135733161_0.25,0.25,1
801135733161_0.2,0.2,1
801135733161_0.15,0.15,1
801135733161_0.1,0.1,0
801135733161_0.05,0.05,0
801227296964_0.25,0.25,1
801227296964_0.2,0.2,1
801227296964_0.15,0.15,1
801227296964_0.1,0.1,0
801227296964_0.05,0.05,0
801707306835_0.25,0.25,1
801707306835_0.2,0.2,1
801707306835_0.15,0.15,1
801707306835_0.1,0.1,1
801707306835_0.05,0.05,0
801714402445_0.25,0.25,1
801714402445_0.2,0.2,1
801714402445_0.15,0.15,1
801714402445_0.1,0.1,0
801714402445_0.05,0.05,0
802222071581_0.25,0.25,1
802222071581_0.2,0.2,1
802222071581_0.15,0.15,1
802222071581_0.1,0.1,0
802222071581_0.05,0.05,0
802403329345_0.25,0.25,1
802403329345_0.2,0.2,1
802403329345_0.15,0.15,1
802403329345_0.1,0.1,0
802403329345_0.05,0.05,0
802503878764_0.25,0.25,1
802503878764_0.2,0.2,1
802503878764_0.15,0.15,1
802503878764_0.1,0.1,0
802503878764_0.05,0.05,0
802618284032_0.25,0.25,1
802618284032_0.2,0.2,1
802618284032_0.15,0.15,1
802618284032_0.1,0.1,0
802618284032_0.05,0.05,0
802797060381_0.25,0.25,1
802797060381_0.2,0.2,1
802797060381_0.15,0.15,1
802797060381_0.1,0.1,0
802797060381_0.05,0.05,0
803173501528_0.25,0.25,1
803173501528_0.2,0.2,1
803173501528_0.15,0.15,1
803173501528_0.1,0.1,0
803173501528_0.05,0.05,0
803309087093_0.25,0.25,1
803309087093_0.2,0.2,1
803309087093_0.15,0.15,1
803309087093_0.1,0.1,0
803309087093_0.05,0.05,0
803606730854_0.25,0.25,1
803606730854_0.2,0.2,1
803606730854_0.15,0.15,1
803606730854_0.1,0.1,0
803606730854_0.05,0.05,0
803658365673_0.25,0.25,1
803658365673_0.2,0.2,1
803658365673_0.15,0.15,1
803658365673_0.1,0.1,0
803658365673_0.05,0.05,0
804225080235_0.25,0.25,1
804225080235_0.2,0.2,1
804225080235_0.15,0.15,1
804225080235_0.1,0.1,1
804225080235_0.05,0.05,0
